win_start,win_end,center_index,window_date,window_start_date,window_end_date,D,D_stderr,D_ci_low,D_ci_high,beta_acf,beta_acf_stderr,beta_acf_ci_low,beta_acf_ci_high,beta_acf_r2,De_acf_TL_JOINT,De_acf_TL_JOINT_stderr,De_acf_TL_AR,De_acf_TL_AR_stderr,De_acf_Student,De_acf_Student_stderr,beta_hac,beta_hac_stderr,beta_hac_r2,De_hac_TL_JOINT,De_hac_TL_JOINT_stderr,De_hac_TL_AR,De_hac_TL_AR_stderr,De_hac_Student,De_hac_Student_stderr,beta_dfa,beta_dfa_stderr,beta_dfa_ci_low,beta_dfa_ci_high,beta_dfa_H,beta_dfa_r2,De_dfa_TL_JOINT,De_dfa_TL_JOINT_stderr,De_dfa_TL_AR,De_dfa_TL_AR_stderr,De_dfa_Student,De_dfa_Student_stderr,beta_bayes,beta_bayes_stderr,De_bayes_TL_JOINT,De_bayes_TL_JOINT_stderr,De_bayes_TL_AR,De_bayes_TL_AR_stderr,De_bayes_Student,De_bayes_Student_stderr,beta_whittle,beta_whittle_stderr,beta_whittle_m,De_whittle_TL_JOINT,De_whittle_TL_JOINT_stderr,De_whittle_TL_AR,De_whittle_TL_AR_stderr,De_whittle_Student,De_whittle_Student_stderr,,epsilon
7348,7473,7410,1926-05-04T00:00:00,1926-02-02T00:00:00,1926-08-02T00:00:00,,,,,1.3984069522274267,0.804074877,0.080593343,2.8283808164582624,0.15289810877619603,0.2683176911207795,0.11074392753412964,0.2707952443786753,0.11095277670274831,0.2640842785860121,0.1105608474726776,1.4077562755961404,0.6250881391608418,0.1623377159875743,0.2532056584958585,0.10950830366876055,0.25739302218731397,0.11020927882816156,0.24568622429781994,0.1084724128726023,,,,,,,,,,,,,1.131699198,0.5294496548746119,0.2501652016739734,0.10889318550130231,0.25446769357687327,0.10975821812973416,0.24275812858647977,0.1075825140531037,,,,,,,,,,,0.170795244
7370,7495,7432,1926-06-04T00:00:00,1926-03-08T00:00:00,1926-09-01T00:00:00,,,,,2.040703017919929,0.8199966648446667,0.1389570146180172,3.2988343470345165,0.5044856514544931,0.2577539406622107,0.11021141659994244,0.26163506266232084,0.11069710045615522,0.25051178518139106,0.10956017654796227,2.0563854495563167,0.35082129447386984,0.45296609370739327,0.144025148,0.052537059,0.15205484537945457,0.061708113,0.1291962725139236,0.03503194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161635063
7392,7517,7454,1926-07-07T00:00:00,1926-04-08T00:00:00,1926-10-04T00:00:00,,,,,0.5884872738798677,0.6428673079256121,0.065953542,2.2029282287539385,0.035332332757752494,0.278553568,0.1104790379307675,0.2795161246249828,0.11062005634864196,0.27748823643217413,0.1102649908441337,0.7822101670392815,0.5810004670506738,0.072343625,0.2693483346890898,0.11042974386369049,0.27136165769657294,0.1107012582311725,0.2664748338652352,0.11008747651599252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179516125
7414,7539,7476,1926-08-06T00:00:00,1926-05-10T00:00:00,1926-11-05T00:00:00,,,,,-1.282290627,,,,,0.47427128941005275,,0.4609046896961991,,0.47809068809941674,,-1.335917695,0.5226895711663264,0.39218867276488334,0.3379623776865168,0.098582387,0.3327261142225632,0.10030656551290644,0.3440302511387461,0.096308755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01909531
7436,7561,7498,1926-09-08T00:00:00,1926-06-10T00:00:00,1926-12-08T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
7458,7583,7520,1926-10-08T00:00:00,1926-07-13T00:00:00,1927-01-07T00:00:00,,,,,-0.267634578,,,,,0.47427233422225556,,0.46090469498802505,,0.4666327388353817,,-0.200268047,0.31352872919606056,0.029786553406757954,0.3228608816912298,0.10231401641871311,0.31813597860176546,0.10377408442709278,0.3296293654173651,0.099878297,,,,,,,,,,,,,0.31485755429086576,0.27485264492351447,0.2679495968345579,0.1080635874380686,0.26796804712789263,0.10886158367165746,0.2707513763641623,0.10665097620978468,,,,,,,,,,,-0.019095305
7480,7605,7542,1926-11-11T00:00:00,1926-08-12T00:00:00,1927-02-08T00:00:00,,,,,-1.243135563,,,,,0.4742712927238645,,0.4609046896948577,,0.4780907534444991,,-0.988984994,0.49752515426681443,0.1596666261205265,0.33184212314436984,0.10061747493719662,0.3269989980675411,0.10209711360463979,0.3379094610038958,0.098430553,,,,,,,,,,,,,0.3443775673571123,0.32005417812814957,0.2704665195483052,0.10889889864191339,0.2708902902635537,0.10951152249364086,0.27200192698463366,0.10779605880435617,,,,,,,,,,,-0.01909531
7502,7627,7564,1926-12-14T00:00:00,1926-09-14T00:00:00,1927-03-11T00:00:00,,,,,0.2766180742042399,0.8689925908805192,0.17835948281597286,2.8958913752038145,0.062126438,0.2883103255780355,0.110120017,0.28826856738910567,0.1101996963117629,0.28870795894325574,0.10992902115870176,0.34160224829152663,0.2084411208712555,0.078825821,0.2461546075261562,0.10366050598945377,0.24641318028803624,0.10515390870406327,0.25023963907215196,0.10163545537287795,,,,,,,,,,,,,0.5055212363783291,0.33764342835547373,0.2564437614589461,0.10832054178360696,0.25868743226989876,0.10915917747069256,0.2547048750439074,0.10709560102022665,,,,,,,,,,,0.166803132
7524,7649,7586,1927-01-13T00:00:00,1926-10-15T00:00:00,1927-04-12T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
7546,7671,7608,1927-02-14T00:00:00,1926-11-17T00:00:00,1927-05-13T00:00:00,,,,,0.6171046089703912,0.7377184625768247,0.053369273850254424,2.7778897319057085,0.40152026980962685,0.28074261007930446,0.11052132869953482,0.2815495953035081,0.11061724720925735,0.27980167288249463,0.1103815404017912,0.6522675380686213,0.12931439542786793,0.4784919468649814,0.1300744255012294,0.029363213215003868,0.12883715530892312,0.029939083,0.1342390919118291,0.030346989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181549595
7568,7693,7630,1927-03-17T00:00:00,1926-12-20T00:00:00,1927-06-16T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
7590,7715,7652,1927-04-19T00:00:00,1927-01-19T00:00:00,1927-07-19T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
7612,7737,7674,1927-05-19T00:00:00,1927-02-18T00:00:00,1927-08-18T00:00:00,,,,,-0.965910035,,,,,0.4742727390007868,,0.46090468968764237,,0.4780908819845949,,-0.830376735,0.5859593010665912,0.10216579374978307,0.3178883622968111,0.10480539829845427,0.31433004708395484,0.1056668326403212,0.3230940016567464,0.10319558822709214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01909531
7634,7759,7696,1927-06-22T00:00:00,1927-03-23T00:00:00,1927-09-20T00:00:00,,,,,-0.446366407,,,,,0.47427005921773424,,0.4609046911806342,,0.4666330719405918,,-0.452069769,0.43795868680200895,0.05187675,0.3200594162006321,0.10385925341301915,0.31604816518078205,0.10494126365297558,0.32590186397975807,0.10191673297283171,,,,,,,,,,,,,0.41727552293490017,0.34422131826157865,0.2662045034189203,0.10906940464388697,0.26738882748893644,0.1096757871235607,0.26623615602004697,0.10807843599445671,,,,,,,,,,,-0.019095309
7656,7781,7718,1927-07-25T00:00:00,1927-04-25T00:00:00,1927-10-21T00:00:00,,,,,0.6167060374188428,0.6724240600418218,0.068003785,2.467472027030901,0.42440697583203413,0.2788440594473283,0.1105157671231573,0.27981360713505854,0.11064223286915219,0.2777106625764169,0.11033211648300026,0.6287732139069627,0.087130449,0.5219743274620241,0.11739738944379823,0.017511252461040946,0.1147213919973011,0.015155309911000153,0.12603088043822475,0.022231153374482858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179813607
7678,7803,7740,1927-08-24T00:00:00,1927-05-25T00:00:00,1927-11-23T00:00:00,,,,,0.2432498278349752,0.6128303384666732,0.070185532,2.025081364914898,0.012317018628142273,0.28757003051917257,0.10989579674711053,0.2873656448085544,0.110061076,0.2885472026352864,0.1095006976343559,0.4835373770848225,0.7182790912445911,0.049579087,0.2831230280956457,0.1103720211908651,0.2836090021069476,0.11047284946755845,0.2827744882878155,0.11018517363455115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138546383
7700,7825,7762,1927-09-26T00:00:00,1927-06-28T00:00:00,1927-12-27T00:00:00,,,,,0.542844733,0.5702203065878846,0.047474172,2.0385821967313857,0.075470432,0.2770024929910011,0.1103766275292155,0.2780220743654186,0.11056719952234975,0.2760081303252718,0.11007133846226352,0.7112535784183764,0.5839911195978736,0.1221516060152863,0.2719745264956101,0.11046405004251442,0.2736601999872721,0.11069492646558979,0.26971789404525925,0.11016226481032824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178022074
7722,7847,7784,1927-10-27T00:00:00,1927-07-29T00:00:00,1928-01-24T00:00:00,,,,,1.5474961831720437,0.7793209436207803,0.17003765075806954,3.1790710752495874,0.16706032434466533,0.2639523901119288,0.11057015963344305,0.26697831732111965,0.11088086615735024,0.25861489074681404,0.11022987505010878,1.5103417275252473,0.6472736700563955,0.17519848226705703,0.2528016671310858,0.10950730958247809,0.2570872572613275,0.1102171848856972,0.24500044157276257,0.10844791471855592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166978317
7744,7869,7806,1927-11-30T00:00:00,1927-08-30T00:00:00,1928-02-20T00:00:00,,,,,1.6711898782949175,0.570342867,0.3350275002862589,2.3124982089036483,0.4638581275606991,0.23569285949412278,0.10655091825123789,0.24191814416767748,0.10817000275460101,0.22369924312742023,0.1036087103303818,1.6547163841932298,0.2703299707666194,0.5232984897218966,0.12960260740244342,0.035047763968626765,0.13445664637648555,0.041821675,0.12127431560054748,0.023254959943745424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141918144
7766,7891,7828,1928-01-03T00:00:00,1927-09-30T00:00:00,1928-03-17T00:00:00,,,,,1.765174820766351,0.6166750096491495,0.17391298524699142,2.663285194,0.6454860379866978,0.24070643054302365,0.10766589587024968,0.2464531962988526,0.10897272876465695,0.2296561792217146,0.10536828807757366,1.7003295412715174,0.32794287118728244,0.6387479721843774,0.15029557391244658,0.058472856,0.15850991340025344,0.067256941,0.13516890784010474,0.041867685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146453196
7788,7913,7850,1928-01-28T00:00:00,1927-11-02T00:00:00,1928-04-14T00:00:00,,,,,0.9644846301777394,0.49592611971514294,0.11079970346284336,1.9045544593117756,0.2005149176482145,0.2526423617142989,0.10906725670945104,0.25650245858466814,0.10985104113238624,0.24636269604572775,0.10792200537618381,1.0627521956751658,0.2861811748323904,0.2676911983739838,0.17438698980973644,0.077355156,0.18233162793110727,0.083909746,0.16082213474740256,0.065859097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156502459
7810,7935,7872,1928-02-25T00:00:00,1927-12-06T00:00:00,1928-05-14T00:00:00,,,,,1.0213168656292573,0.6363126280709408,0.11797394630425734,2.5043660122446814,0.34496170456777897,0.2659527047548217,0.11045478050014763,0.2685175413622858,0.1107635855550285,0.261838632,0.11009191044775866,1.1589241962732926,0.3247270135374078,0.41806440309277115,0.18607219179564877,0.085563419,0.1945649667493893,0.091281946,0.17084572705346304,0.074960961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168517541
7832,7957,7894,1928-03-22T00:00:00,1928-01-07T00:00:00,1928-06-12T00:00:00,,,,,1.4997572116071676,0.6369766203048116,0.035472307803857524,2.3280525990443333,0.29614838061847626,0.2518631830492324,0.10938052558588386,0.2562482665466595,0.11013185506348792,0.2438695591661828,0.10824287481706285,1.416582237957823,0.46797863282869306,0.2904265443083034,0.22322435918699157,0.10297202708651695,0.2304076462439033,0.10548399862898039,0.20956603593637455,0.09824273,,,,,,,,,,,,,1.1959291890549755,0.4909137088544947,0.24028965931057325,0.10718877699933604,0.24564625008165455,0.10855548920189396,0.23074162630737433,0.10491854305104367,,,,,,,,,,,0.156248267
7854,7979,7916,1928-04-19T00:00:00,1928-02-02T00:00:00,1928-07-09T00:00:00,,,,,0.031821785,0.4982697588668283,0.16520712873017931,1.7983298097150704,0.000229365,0.2952837620293741,0.1088106152947219,0.293932289,0.10915195309738181,0.2982355326415246,0.10797030752775157,0.27291645164213507,0.5599435638272968,0.015452516166548746,0.2860670936004405,0.10990125379664914,0.2859456215985734,0.11009268739970023,0.287031787,0.10945815428876289,,,,,,,,,,,,,0.6494480079324442,0.44864004047567285,0.2627619688070466,0.10971024868222569,0.26513734316356097,0.1102199881957608,0.259771068,0.10898727171753535,,,,,,,,,,,-0.094401952
7876,8001,7938,1928-05-18T00:00:00,1928-03-01T00:00:00,1928-08-03T00:00:00,,,,,1.3889507344084422,0.679509053,0.028141888,2.2545829945432527,0.6176078946397281,0.25953387955228635,0.11018034493884288,0.26300636648331566,0.11064131661495934,0.25342801610849985,0.10958037545942882,1.4223418638081216,0.20143789986662264,0.6508786544807459,0.11639148189432255,0.019544960721316493,0.11888261618834993,0.021708017547829445,0.11470756796679962,0.014055203266080639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163006367
7898,8023,7960,1928-06-16T00:00:00,1928-03-27T00:00:00,1928-08-29T00:00:00,,,,,1.6845068364907858,0.7685493986811045,0.096042851,3.2387382141023555,0.46113004187715756,0.2604073979908408,0.1103576126964236,0.26388674365278414,0.1107684302934517,0.25411894601232393,0.10984615014552347,1.7431323763664635,0.23243339559189435,0.5039654733216055,0.11635481597643046,0.019931872,0.11952222749883128,0.022885025290732657,0.11368028815150182,0.012701911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163886744
7920,8045,7982,1928-07-13T00:00:00,1928-04-25T00:00:00,1928-09-25T00:00:00,,,,,0.7562105559798733,0.6865198979933206,0.071628696,2.2848186542583466,0.12481408127790516,0.27593980252813477,0.11061720436570446,0.2772984183272452,0.11075666022533998,0.27406779351707683,0.1104542417683944,0.8632520018209334,0.37904049410042767,0.1389458997033799,0.2341630101279172,0.10518220308126466,0.2394303450729291,0.10694954770076313,0.22579411244861738,0.10237769583233862,,,,,,,,,,,,,0.9180429569742113,0.4745048191245691,0.2515878870183347,0.10884979739200873,0.2554810136672004,0.10968902733181467,0.24536337301861427,0.10761612734531058,,,,,,,,,,,0.177298418
7942,8067,8004,1928-08-08T00:00:00,1928-05-24T00:00:00,1928-10-22T00:00:00,,,,,0.7675291437531861,0.5797766431799871,0.05754938,2.152378709080001,0.5268388935759084,0.26976717615082213,0.1104337482338653,0.2717242148427418,0.11069915768828952,0.267005836,0.11009701555495502,0.8195703002870112,0.14031636218443214,0.5758670669335277,0.12188664861225353,0.022948478,0.12174195803480353,0.023438016503206996,0.12388675414149243,0.022532266002758327,,,,,,,,,,,,,0.8231721283860569,0.31147731636841003,0.21344523819570177,0.098158846,0.2198230460795481,0.10134099871773321,0.20356941857378333,0.093029254,,,,,,,,,,,0.171724215
7964,8089,8026,1928-09-04T00:00:00,1928-06-21T00:00:00,1928-11-17T00:00:00,,,,,2.1005928075245404,0.682897508,0.1642552366196549,2.458463184749543,0.8590197118682904,0.2412665474488589,0.10789588273161704,0.24708673174509915,0.10915822468144243,0.22983810405412497,0.1056426684796201,2.168466746034467,0.1754145035118347,0.8800394130225356,0.10243113578375755,0.003808249,0.10697608071119681,0.006593646,0.11042614325085455,0.002365646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147086732
7986,8111,8048,1928-09-29T00:00:00,1928-07-18T00:00:00,1928-12-15T00:00:00,,,,,0.20271103837981588,0.8376124529570185,0.15915788851745513,2.897398082134967,0.020781943069221098,0.2893224813156654,0.1100053639359949,0.28913618629827104,0.11009973572046847,0.2899832189711105,0.10977008666899538,0.017551271914509146,0.4234873487062709,0.000140314,0.2979691444740086,0.10815053340018328,0.2960738119653476,0.10863775052554153,0.3018917161429339,0.10699767325904531,,,,,,,,,,,,,0.34732224138423096,0.28201306960842476,0.2645553799992512,0.10805644578619775,0.26506814935419404,0.10887068998306966,0.2665149809770409,0.10669492873487187,,,,,,,,,,,0.113305733
8008,8133,8070,1928-10-26T00:00:00,1928-08-13T00:00:00,1929-01-12T00:00:00,,,,,0.16266732652841387,0.8179015798875994,0.096143629,3.225323062357385,0.012527106540471844,0.2899343749187897,0.10993165081708196,0.2896596895642647,0.11003610030846422,0.2907554982130382,0.10966730791228287,-0.024977358,0.5506518910005543,0.000304965,0.29629513699296195,0.10883012813619701,0.29494911828623543,0.10913903981168765,0.2990998463729822,0.10806355852431403,,,,,,,,,,,,,0.39403731759445493,0.30998050450571824,0.2634429346652333,0.1084826449955736,0.2645249939452102,0.10922487799142823,0.26407634975285527,0.10728717434520771,,,,,,,,,,,0.076054039
8030,8155,8092,1928-11-22T00:00:00,1928-09-08T00:00:00,1929-02-07T00:00:00,,,,,0.1609090304146519,0.6731511497314626,0.19070223040114725,2.7618711326814713,0.010639477285953935,0.2899402268269611,0.10977936984413296,0.28953296373849063,0.10993260090385874,0.2911360845899912,0.10939526633632346,0.076597734,0.38764149003108084,0.002549708,0.2954775663254656,0.10825903647484329,0.2936824676438397,0.1087715611209738,0.29946560082000717,0.10705036913138394,,,,,,,,,,,,,0.43555021064609395,0.3312499381156369,0.2624346607637683,0.10871838793830324,0.26390936624831673,0.10942475990984661,0.26213018246081865,0.10761621566887505,,,,,,,,,,,0.075585754
8052,8177,8114,1928-12-20T00:00:00,1928-10-04T00:00:00,1929-03-09T00:00:00,,,,,0.9249074620000494,0.6690870558298495,0.036939373,2.112167770367212,0.30759331057801487,0.27082969528803513,0.11062008715141586,0.27282003684502004,0.11082614484151104,0.26778410690275856,0.11039803709947739,0.8565408298135174,0.3640583786206678,0.2653411942233165,0.23015516221443638,0.10406509872537842,0.23569598650928092,0.10608410997484274,0.22136667362768364,0.10083382867486365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172820037
8074,8199,8136,1929-01-17T00:00:00,1928-10-31T00:00:00,1929-04-06T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
8096,8221,8158,1929-02-14T00:00:00,1928-11-28T00:00:00,1929-05-02T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
8118,8243,8180,1929-03-14T00:00:00,1928-12-26T00:00:00,1929-05-28T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
8140,8265,8202,1929-04-11T00:00:00,1929-01-22T00:00:00,1929-06-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
8162,8287,8224,1929-05-07T00:00:00,1929-02-19T00:00:00,1929-07-20T00:00:00,,,,,1.1283394266797864,0.6418653698502372,0.12624620241656845,2.2349833225347195,0.5260355006522643,0.2633030801722462,0.11034919589693565,0.2662209227857314,0.11071777018704122,0.25845368545517644,0.10989942476696872,1.228186550761976,0.3429059120993255,0.5605327122757584,0.1891416746158348,0.087588972,0.19781535001022377,0.093083095,0.17324790454738165,0.077161449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166220923
8184,8309,8246,1929-06-03T00:00:00,1929-03-19T00:00:00,1929-08-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
8206,8331,8268,1929-06-28T00:00:00,1929-04-16T00:00:00,1929-09-12T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
8228,8353,8290,1929-07-25T00:00:00,1929-05-11T00:00:00,1929-10-08T00:00:00,,,,,1.0610413976225221,0.597314205,0.083857635,2.259130762248046,0.16617741052002188,0.26128693265409586,0.11014295532274067,0.2643721321610249,0.1105841679978984,0.2562147217032712,0.10957177919314658,1.208361826457064,0.6956598055421761,0.1879168180061791,0.2654286887925323,0.110531828,0.2681586971892912,0.11083016354125429,0.2608479107652565,0.11019900588300408,,,,,,,,,,,,,1.0962808453075044,0.5029363646709806,0.2474355404424645,0.10842352038455347,0.25197359524825147,0.10942254835196907,0.23964880808536793,0.10687514988175857,,,,,,,,,,,0.164372132
8250,8375,8312,1929-08-20T00:00:00,1929-06-07T00:00:00,1929-11-07T00:00:00,,,,,0.8896557634428742,0.9238959595284636,0.14164299732734087,3.241367893613564,0.46095760796486973,0.2805437641437215,0.11068014664337288,0.2815152828233455,0.11073281428425966,0.2791236909747382,0.11065122795077637,0.8890060826277338,0.22047206824123994,0.4794630457157444,0.15368490280635894,0.058444273,0.15893987946068994,0.065119101,0.1459529333336843,0.04866948,,,,,,,,,,,,,0.893175541,0.3289477574055293,0.21358956091086695,0.098504237,0.22027403413595267,0.10170369257737848,0.2027114270761618,0.093161358,,,,,,,,,,,0.181515283
8272,8397,8334,1929-09-17T00:00:00,1929-07-03T00:00:00,1929-12-10T00:00:00,,,,,2.3859259896777774,0.9561987994827846,0.18752625330370032,3.665057533999396,0.7483921068085351,0.26205241140227464,0.11060682687013161,0.2654679948706959,0.11093858393878664,0.2556851004553493,0.11023822342274767,2.288563241947251,0.34756881713315324,0.748423952,0.13513388949064498,0.042736903,0.14204922138473997,0.051523186,0.12271869627801646,0.026392751515640547,,,,,,,,,,,,,1.7392746936111947,0.22940378249942733,0.11571271850021374,0.019256344714053904,0.11884088419242607,0.022013477,0.11340156460260915,0.012247728972917643,,,,,,,,,,,0.165467995
8294,8419,8356,1929-10-14T00:00:00,1929-07-30T00:00:00,1930-01-07T00:00:00,,,,,2.0237567673524297,1.1783670428330155,0.14383493533200742,3.9962735158082405,0.7361244369581421,0.2749295544718599,0.11095849130023601,0.2767301916723561,0.11101913685806328,0.2717937318058972,0.1110060012663877,1.960909301926172,0.2710319051876788,0.7504502134153247,0.12116238662320314,0.025488944189169263,0.12516938127326593,0.030441503,0.11551004730856468,0.015626022,,,,,,,,,,,,,1.684592652293575,0.2482250517712654,0.12188511782581068,0.025923812,0.12550791176083853,0.030530493563327734,0.1166476455034849,0.017016098443937196,,,,,,,,,,,0.176730192
8316,8441,8378,1929-11-13T00:00:00,1929-08-24T00:00:00,1930-02-01T00:00:00,,,,,1.7694659649744997,1.1340022889459442,0.23107187737046153,3.8050424744852545,0.8407123795103565,0.2759842802898326,0.11092538803086663,0.27763343654882816,0.11097936567096287,0.2731640242357558,0.11097046687923558,1.7396864433928427,0.20168756764666015,0.8170825826079046,0.1096772750915258,0.013056459187427169,0.11293267111134893,0.014534003468744507,0.11122068407418538,0.007941723,,,,,,,,,,,,,1.559152128,0.3091336325384848,0.14935566629360683,0.057214097708184065,0.15713952990687793,0.065799387,0.13523082875127823,0.041419757,,,,,,,,,,,0.177633437
